paper_id,title,year,citation_count,venue,fields_of_study,topics,topic_ids,primary_topic
d47a682723f710395454687319bb55635e653105,Language (Technology) is Power: A Critical Survey of “Bias” in NLP,2020,1528,Annual Meeting of the Association for Computational Linguistics,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
d4c62cc586064d922baacb9f2ee2ff13f7e8cd46,Deep Convolutional Neural Network-Based Epileptic Electroencephalogram (EEG) Signal Classification,2020,163,Frontiers in Neurology,Computer Science;Medicine,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
d4ecd47fedfd037bcba5337fb7691978392e5d10,BBS-Net: RGB-D Salient Object Detection with a Bifurcated Backbone Strategy Network,2020,365,European Conference on Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
d4f462f00720101cfb66259525ade4255b506a41,Physically Realizable Adversarial Examples for LiDAR Object Detection,2020,280,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
d52432ccfa262f589cb5d273ff87275042e7f02f,Automatic Gully Detection: Neural Networks and Computer Vision,2020,38,Remote Sensing,Computer Science,"['Computer Vision', 'Deep Learning', 'Machine Learning']","['computer_vision', 'deep_learning', 'machine_learning']",Computer Vision
d586f8daad174ba1c1eda7669d20951346189255,Dynamical systems analysis using many-task interactive cloud computing,2020,2,Journal of Physics: Conference Series,Computer Science;Physics,['Distributed Systems and Cloud'],['distributed_systems_and_cloud'],Distributed Systems and Cloud
d58f07bab3ff01a002d139062ad83d5818c23864,Tracking Objects as Points,2020,1267,European Conference on Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
d593c21cd102dca76432e47c7ac68ae6c87ee431,"Point-Set Anchors for Object Detection, Instance Segmentation and Pose Estimation",2020,150,European Conference on Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
d5bb72a4b55779053a7f01e409277246d72274ee,"FLAT: Fast, Lightweight and Accurate Method for Cardinality Estimation",2020,114,Proceedings of the VLDB Endowment,Computer Science,['Databases and Data Management'],['databases_and_data_management'],Databases and Data Management
d73795d03114e3ff80c1b42e9f7a1bb95872bea9,SOLOv2: Dynamic and Fast Instance Segmentation,2020,1033,Neural Information Processing Systems,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
d7b7742b617320c9abf077f853de971259ae0182,RetinaTrack: Online Single Stage Joint Detection and Tracking,2020,214,Computer Vision and Pattern Recognition,Computer Science;Engineering,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
d93c65722d2e43ea9bc4e0ccd70d9357985fc145,Skin Lesions Classification Into Eight Classes for ISIC 2019 Using Deep Convolutional Neural Network and Transfer Learning,2020,270,IEEE Access,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
d9b824dbecbe3a1f0b1489f9e4521a532a63818d,Compressing BERT: Studying the Effects of Weight Pruning on Transfer Learning,2020,365,Workshop on Representation Learning for NLP,Computer Science,"['Deep Learning', 'Large Language Models', 'Machine Learning', 'Natural Language Processing']","['deep_learning', 'large_language_models', 'machine_learning', 'natural_language_processing']",Deep Learning
da31b36062fcf02e24b38c686afc3645925518a6,Major Depressive Disorder Classification Based on Different Convolutional Neural Network Models: Deep Learning Approach,2020,110,Clinical EEG and Neuroscience,Computer Science;Medicine,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
da60e046aac895b5775ed34bde45beb86aad0fe8,Generalized Focal Loss: Learning Qualified and Distributed Bounding Boxes for Dense Object Detection,2020,1625,Neural Information Processing Systems,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
db231015e2524521ad568222ff00012773555498,SoK: contemporary issues and challenges to enable cyber situational awareness for network security,2020,29,ARES,Computer Science,['Security and Privacy'],['security_and_privacy'],Security and Privacy
db528269ef800727245c0fcb35b692d29c1ccdc9,Natural language processing (NLP) in management research: A literature review,2020,403,Journal of Management Analytics,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
db88d7233ebbecb0728f49ac6a0184f2d271692c,TorchANI: A Free and Open Source PyTorch-Based Deep Learning Implementation of the ANI Neural Network Potentials,2020,266,Journal of Chemical Information and Modeling,Computer Science;Medicine,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
db975c9e9df7b7ff6f96ba490b84726f54cdc5ee,A Load Balancing Algorithm for 5G Vehicular Cloud Computing Systems,2020,2,Panhellenic Conference on Informatics,Computer Science,"['Distributed Systems and Cloud', 'Theory and Algorithms']","['distributed_systems_and_cloud', 'theory_and_algorithms']",Distributed Systems and Cloud
dc373d5e108a90a70f55285a852a32706adbeb45,Incorporating BERT into Neural Machine Translation,2020,388,International Conference on Learning Representations,Computer Science,"['Large Language Models', 'Natural Language Processing', 'Deep Learning', 'Machine Learning']","['large_language_models', 'natural_language_processing', 'deep_learning', 'machine_learning']",Large Language Models
dc76f532fa0918ab4282805c04d6ef10a549f8bf,Monocular 3D Object Detection with Decoupled Structured Polygon Estimation and Height-Guided Depth Estimation,2020,97,AAAI Conference on Artificial Intelligence,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
dcfa54a38010069b0e980bcb55818b937173b347,Multi-Modal Sensor Fusion-Based Deep Neural Network for End-to-End Autonomous Driving With Scene Understanding,2020,156,IEEE Sensors Journal,Computer Science;Engineering,"['Deep Learning', 'Robotics and Control', 'Machine Learning']","['deep_learning', 'robotics_and_control', 'machine_learning']",Deep Learning
dd61361297e423214481c2de21edf4085b9a2dc0,Incremental Few-Shot Object Detection,2020,251,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
dd719450ec95fea93a3ecbe9944ac781c35aebb5,Super-Resolution-Guided Progressive Pansharpening Based on a Deep Convolutional Neural Network,2020,144,IEEE Transactions on Geoscience and Remote Sensing,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
ddb42aace56362ea9725a33815a64bb213d0329a,ImVoteNet: Boosting 3D Object Detection in Point Clouds With Image Votes,2020,289,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
ddbb1253aa533268c911fbda624d5d5eb912d054,Deep Learning Convolutional Neural Networks Discriminate Adult ADHD From Healthy Individuals on the Basis of Event-Related Spectral EEG,2020,115,Frontiers in Neuroscience,Computer Science;Medicine,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
de13643c82a42501dabfeb8ca33008652aa21745,Fighting post-truth using natural language processing: A review and open challenges,2020,96,Expert systems with applications,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
de252be1c568bd5dbb25f76fbba31d0a78b4538f,Context-Transformer: Tackling Object Confusion for Few-Shot Detection,2020,88,AAAI Conference on Artificial Intelligence,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
deedb9b61a01d686b28e6034770fccc142e77fab,Predicting Performance for Natural Language Processing Tasks,2020,68,Annual Meeting of the Association for Computational Linguistics,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
df7d26339adf4eb0c07160947b9d2973c24911ba,Extracting Training Data from Large Language Models,2020,2568,USENIX Security Symposium,Computer Science,"['Large Language Models', 'Security and Privacy', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['large_language_models', 'security_and_privacy', 'deep_learning', 'machine_learning', 'natural_language_processing']",Large Language Models
dfc417030076308194cfde0dada3f468423ff664,Edge-based differential privacy computing for sensor-cloud systems,2020,107,J. Parallel Distributed Comput.,Computer Science,['Security and Privacy'],['security_and_privacy'],Security and Privacy
e0798b5e92e98174541ef16e0b7290e8c541615f,A Novel Natural Language Processing (NLP)–Based Machine Translation Model for English to Pakistan Sign Language Translation,2020,86,Cognitive Computation,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
e092ecf56fcca38d0cd6fe9e1e6b11c380f6c286,A Survey on Contextual Embeddings,2020,172,arXiv.org,Computer Science,['Natural Language Processing'],['natural_language_processing'],Natural Language Processing
e0d9c282632106cedeb6c48dbff349bbafb7456b,A decade of in-text citation analysis based on natural language processing and machine learning techniques: an overview of empirical studies,2020,60,Scientometrics,Computer Science,"['Machine Learning', 'Natural Language Processing']","['machine_learning', 'natural_language_processing']",Machine Learning
e0e4faa9c76a55811997ecee7cbd78d6938ee60e,What Makes for End-to-End Object Detection?,2020,102,International Conference on Machine Learning,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
e146458fb0885c2edaf8a0566e9c466dd9a0a389,RETRACTED: Digital object restoration using generalized regression neural network deep learning—Taking Dunhuang mural restoration as an example,2020,101,The International Journal of Electrical Engineering & Education,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
e1d082562981a9f51649c60663aa484ee623dbb0,Point Transformer,2020,2643,IEEE Access,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
e2ad7d35984a37f8ad3fc972aba182158afe8c96,Spam Mail Scanning Using Machine Learning Algorithm,2020,18,Journal of Computers,Computer Science,"['Machine Learning', 'Theory and Algorithms']","['machine_learning', 'theory_and_algorithms']",Machine Learning
e320f0f0b47fbadac1692c1acd002d554b5c670b,An Intelligent Diagnosis Method of Brain MRI Tumor Segmentation Using Deep Convolutional Neural Network and SVM Algorithm,2020,101,Comput. Math. Methods Medicine,Computer Science;Medicine,"['Deep Learning', 'Kernel Methods / SVM', 'Theory and Algorithms', 'Machine Learning']","['deep_learning', 'kernel_methods_svm', 'theory_and_algorithms', 'machine_learning']",Deep Learning
e3226dafbdd2dcb5196c9f2da94861ea1233a3e7,DenseNet-201-Based Deep Neural Network with Composite Learning Factor and Precomputation for Multiple Sclerosis Classification,2020,219,ACM Trans. Multim. Comput. Commun. Appl.,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
e33e597dd99f96b7ed5b4ad122e59f3a660bcb5e,Hierarchical deep-learning neural networks: finite elements and beyond,2020,114,Computational Mechanics,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
e374193760d53abd55be0846665dde9e028cc42b,3D Object Detection with Pointformer,2020,434,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
e3770423709757726ded5bb1896168cd6094b0c6,Natural language processing for abstraction of cancer treatment toxicities: accuracy versus human experts,2020,39,JAMIA Open,Computer Science;Medicine,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
